COUNT(I.INT_SEQ_NO),SUM(I.INT_PAYABLE_AMT),INT_SUM_INSURED,INT_DATE_LOSS,INT_PERIOD_TO,PAY_CAT_DESC,ANNUAL_TOTAL_PREMIUM,CUS_INDV_TITLE,blackList_status
13,,5400000,28-DEC-24,29-JUN-25,60 DAY CREDIT,201899.69,MR,1
13,1703130.0,3100000,10-NOV-24,13-FEB-25,DIRECT,77459.63,MR,1
13,2614300.0,5400000,24-JUN-25,29-JUN-25,60 DAY CREDIT,209043.45,MR,1
2,,5250000,03-MAY-19,29-JAN-20,60 DAY CREDIT,112288.33,MR,1
4,68000.0,3200000,20-FEB-19,01-JAN-20,60 DAY CREDIT,69895.43,MR,1
1,99962.5,2800000,03-JUL-18,17-JAN-19,60 DAY CREDIT,88110.61,MRS,1
3,,2800000,11-MAY-18,17-JAN-19,DIRECT,86626.12,MRS,1
1,,2800000,10-OCT-18,17-JAN-19,60 DAY CREDIT,84978.68,MRS,1
1,,2800000,17-SEP-18,17-JAN-19,60 DAY CREDIT,87707.2,MRS,1
1,76900.0,2800000,24-FEB-18,17-JAN-19,60 DAY CREDIT,87707.2,MRS,1
1,248400.0,2800000,13-JAN-20,17-JAN-20,60 DAY CREDIT,84978.68,MRS,1
3,125325.0,2800000,10-SEP-19,17-JAN-20,DIRECT,86626.12,MRS,1
1,71925.0,2800000,27-SEP-19,17-JAN-20,60 DAY CREDIT,89434.85,MRS,1
1,71925.0,2800000,27-SEP-19,17-JAN-20,60 DAY CREDIT,84978.68,MRS,1
1,,2800000,18-MAR-20,11-APR-20,DIRECT,102972.4,MR,1
1,174500.0,2800000,30-JUL-19,11-APR-20,DIRECT,102972.4,MR,1
1,,4825000,05-MAY-18,14-MAR-19,DIRECT,154260.78,MR,1
1,28000.0,4500000,23-APR-18,18-MAR-19,60 DAY CREDIT,70231.8,MR,1
1,28000.0,4500000,23-APR-18,18-MAR-19,60 DAY CREDIT,64334.21,MR,1
1,28000.0,4500000,23-APR-18,18-MAR-19,60 DAY CREDIT,64275.48,MR,1
2,,2700000,21-JAN-19,27-FEB-19,60 DAY CREDIT,49419.05,DR,1
4,316220.0,2225000,31-JAN-19,26-SEP-19,60 DAY CREDIT,51105.41,MRS,1
4,80800.0,2225000,04-JAN-19,26-SEP-19,DIRECT,35085.24,MRS,1
4,228500.0,2225000,28-JUN-20,26-SEP-20,DIRECT,45033.69,MRS,1
4,88000.0,2225000,08-OCT-18,26-SEP-19,DIRECT,32450.31,MRS,1
4,,2200000,04-DEC-20,10-APR-21,DIRECT,43563.23,MRS,1
4,,2200000,04-DEC-20,10-APR-21,60 DAY CREDIT,43451.66,MRS,1
4,,2200000,04-DEC-20,10-APR-21,60 DAY CREDIT,38513.26,MRS,1
4,194000.0,2200000,08-DEC-19,10-APR-20,60 DAY CREDIT,43451.66,MRS,1
4,194000.0,2200000,08-DEC-19,10-APR-20,DIRECT,34851.88,MRS,1
4,172800.0,2225000,22-SEP-19,26-SEP-19,DIRECT,48930.78,MRS,1
4,164800.0,2225000,14-SEP-20,26-SEP-20,DIRECT,45033.69,MRS,1
4,144800.0,2225000,10-MAY-19,26-SEP-19,DIRECT,48930.78,MRS,1
1,236500.0,3400000,01-NOV-18,26-FEB-19,DIRECT,84001.96,MR,1
1,236500.0,3400000,01-NOV-18,26-FEB-19,60 DAY CREDIT,53953.91,MR,1
1,33500.0,3400000,06-APR-18,26-FEB-19,DIRECT,84001.96,MR,1
2,133200.0,3400000,18-OCT-18,26-FEB-19,DIRECT,53367.09,MR,1
1,149000.0,4400000,04-JAN-19,05-MAR-19,60 DAY CREDIT,105420.82,MR,1
1,,4400000,20-MAR-18,05-MAR-19,60 DAY CREDIT,105420.82,MR,1
1,10600.0,4200000,22-FEB-19,13-MAR-19,DIRECT,56599.3,DRMRS,1
1,10600.0,4200000,22-FEB-19,13-MAR-19,60 DAY CREDIT,65853.21,DRMRS,1
1,65500.0,3800000,03-OCT-19,13-MAR-20,60 DAY CREDIT,62142.64,DRMRS,1
1,156300.0,3300000,25-DEC-18,11-JUN-19,60 DAY CREDIT,55259.52,MR,1
1,16900.0,3300000,21-OCT-18,11-JUN-19,60 DAY CREDIT,55259.52,MR,1
1,110000.0,3300000,22-AUG-18,11-JUN-19,DIRECT,54613.02,MR,1
1,1258050.0,2875000,12-SEP-19,20-FEB-20,DIRECT,46699.14,MR,1
1,1258050.0,2875000,12-SEP-19,20-FEB-20,60 DAY CREDIT,51385.74,MR,1
4,34599620.8,11000000,25-MAY-24,09-DEC-24,60 DAY CREDIT,117158.47,MR,1
2,42200.0,3400000,18-SEP-18,20-FEB-19,DIRECT,75882.45,MISS,1
2,55100.0,3400000,15-MAR-18,20-FEB-19,60 DAY CREDIT,76470.27,MISS,1
1,64750.0,2800000,31-MAR-18,13-FEB-19,60 DAY CREDIT,104383.64,MR,1
1,64750.0,2800000,31-MAR-18,13-FEB-19,60 DAY CREDIT,102968.09,MR,1
1,,6000000,26-NOV-18,15-AUG-19,DIRECT,80303.95,MR,1
1,,6000000,26-NOV-18,15-AUG-19,DIRECT,80890.66,MR,1
1,269050.0,3100000,18-JUN-20,29-JUN-20,DIRECT,186193.61,MRS,1
1,49700.0,3100000,25-DEC-19,29-JUN-20,DIRECT,196083.01,MRS,1
1,49700.0,3100000,25-DEC-19,29-JUN-20,60 DAY CREDIT,192551.25,MRS,1
1,27950.0,3100000,10-DEC-20,29-JUN-21,DIRECT,196083.01,MRS,1
1,27950.0,3100000,10-DEC-20,29-JUN-21,60 DAY CREDIT,130746.68,MRS,1
1,27950.0,3100000,10-DEC-20,29-JUN-21,DIRECT,106472.42,MRS,1
1,85200.0,3100000,25-SEP-20,29-JUN-21,60 DAY CREDIT,192551.25,MRS,1
1,175450.0,3100000,23-AUG-20,29-JUN-21,DIRECT,106472.42,MRS,1
1,,3100000,15-APR-22,29-JUN-22,DIRECT,196083.01,MRS,1
1,,3100000,15-APR-22,29-JUN-22,60 DAY CREDIT,200244.64,MRS,1
1,109200.0,3100000,18-JUN-21,29-JUN-21,DIRECT,106472.42,MRS,1
1,79900.0,3100000,02-FEB-22,29-JUN-22,DIRECT,106472.42,MRS,1
1,,5000000,17-JUN-18,16-MAR-19,60 DAY CREDIT,116771.83,MR,1
1,235250.0,5000000,17-NOV-18,16-MAR-19,60 DAY CREDIT,116713.05,MR,1
1,28350.0,5000000,08-JUN-18,16-MAR-19,DIRECT,116125.23,MR,1
1,28350.0,5000000,08-JUN-18,16-MAR-19,60 DAY CREDIT,116713.05,MR,1
2,33300.0,3300000,20-JAN-20,28-MAR-20,60 DAY CREDIT,55322.44,MR,1
2,,3300000,11-DEC-19,28-MAR-20,DIRECT,66472.83,MR,1
2,11000.0,3300000,09-JUL-18,28-MAR-19,DIRECT,66472.83,MR,1
2,33000.0,3300000,22-JUL-18,28-MAR-19,DIRECT,66472.83,MR,1
1,,3990000,24-NOV-20,11-MAR-21,DIRECT,64807.04,MR,1
1,,3990000,09-MAY-20,11-MAR-21,DIRECT,64807.04,MR,1
1,132185.0,1500000,04-JUL-19,05-OCT-19,DIRECT,33220.29,MR,1
1,542200.0,8500000,24-SEP-23,19-AUG-24,60 DAY CREDIT,169568.61,MRS,1
2,580000.0,3500000,03-MAR-19,21-MAR-19,DIRECT,51887.75,MS.,1
2,,3500000,04-MAR-20,21-MAR-20,DIRECT,51887.75,MS.,1
2,60300.0,5000000,24-NOV-19,15-MAR-20,60 DAY CREDIT,67671.88,MS.,1
2,77950.0,3500000,24-SEP-19,21-MAR-20,DIRECT,51887.61,MS.,1
2,44900.0,4500000,24-OCT-21,10-NOV-21,60 DAY CREDIT,49925.9,MS.,1
2,44900.0,4500000,24-OCT-21,10-NOV-21,DIRECT,43944.64,MS.,1
4,180000.0,6500000,07-MAY-23,29-NOV-23,DIRECT,73584.84,MS.,1
1,27152.0,243900,15-SEP-18,08-APR-19,DIRECT,9894.27,MR,1
1,75780.0,1850000,21-MAR-19,21-MAY-19,60 DAY CREDIT,42982.55,MR,1
1,75780.0,1850000,21-MAR-19,21-MAY-19,60 DAY CREDIT,37793.41,MR,1
1,40550.0,3235000,26-JUN-18,21-MAY-19,60 DAY CREDIT,68185.9,MR,1
1,151450.0,3235000,03-NOV-18,21-MAY-19,60 DAY CREDIT,73557.28,MR,1
1,151450.0,3235000,03-NOV-18,21-MAY-19,DIRECT,64310.8,MR,1
1,34500.0,3235000,19-JUL-18,21-MAY-19,60 DAY CREDIT,62487.75,MR,1
1,252175.0,3235000,18-AUG-19,21-MAY-20,60 DAY CREDIT,73557.28,MR,1
1,33150.0,3235000,07-JUN-19,21-MAY-20,60 DAY CREDIT,62487.75,MR,1
2,39000.0,7100000,20-AUG-24,08-FEB-25,DIRECT,206294.25,MR,1
2,175200.0,7100000,18-SEP-24,08-FEB-25,DIRECT,206294.25,MR,1
2,312400.0,7100000,27-OCT-24,08-FEB-25,DIRECT,206294.25,MR,1
2,312400.0,7100000,27-OCT-24,08-FEB-25,60 DAY CREDIT,89524.41,MR,1
2,1154500.0,3465000,29-AUG-19,15-MAY-20,60 DAY CREDIT,104187.57,MR,1
2,1154500.0,3465000,29-AUG-19,15-MAY-20,60 DAY CREDIT,95428.72,MR,1
1,65951.3,5190000,05-APR-19,13-MAR-20,DIRECT,75720.41,MR,1
1,347695.0,423900,03-NOV-18,23-APR-19,60 DAY CREDIT,17451.14,MR,1
1,169370.0,423900,31-JUL-18,23-APR-19,DIRECT,17157.72,MR,1
2,98000.0,3500000,11-MAY-20,23-APR-21,DIRECT,66091.2,MR,1
1,635700.0,5500000,27-JUN-25,13-NOV-25,DIRECT,86444.53,MR,1
1,,5500000,27-JUN-25,13-NOV-25,60 DAY CREDIT,97827.88,MR,1
1,,3800000,06-MAY-20,25-APR-21,60 DAY CREDIT,100277.19,MRS,1
1,143200.0,3800000,01-NOV-19,25-APR-20,60 DAY CREDIT,100277.19,MRS,1
1,143200.0,3800000,01-NOV-19,25-APR-20,60 DAY CREDIT,101578.16,MRS,1
1,143200.0,3800000,01-NOV-19,25-APR-20,60 DAY CREDIT,72341.84,MRS,1
1,136775.0,3800000,19-OCT-19,25-APR-20,60 DAY CREDIT,91949.01,MRS,1
1,136775.0,3800000,19-OCT-19,25-APR-20,60 DAY CREDIT,72341.84,MRS,1
1,36300.0,3800000,23-JUN-19,25-APR-20,60 DAY CREDIT,91949.01,MRS,1
1,36300.0,3800000,23-JUN-19,25-APR-20,DIRECT,74925.04,MRS,1
3,45450.0,2500000,01-MAR-19,14-MAY-19,60 DAY CREDIT,69786.98,MISS,1
3,200309.4,2500000,23-FEB-19,14-MAY-19,DIRECT,72259.91,MISS,1
3,426750.0,2500000,17-OCT-18,14-MAY-19,60 DAY CREDIT,69786.98,MISS,1
3,426750.0,2500000,17-OCT-18,14-MAY-19,DIRECT,71065.1,MISS,1
3,,2500000,02-JAN-21,14-MAY-21,DIRECT,72259.91,MISS,1
3,20475.0,2500000,19-OCT-19,14-MAY-20,DIRECT,66504.78,MISS,1
3,20475.0,2500000,19-OCT-19,14-MAY-20,DIRECT,71065.1,MISS,1
2,1438250.0,4230000,23-NOV-18,19-APR-19,60 DAY CREDIT,112495.76,MR,1
2,294700.0,4230000,22-NOV-18,19-APR-19,60 DAY CREDIT,138861.14,MR,1
3,1009125.0,3400000,27-DEC-18,16-MAY-19,60 DAY CREDIT,64901.34,MR,1
6,924000.0,3400000,07-JAN-19,16-MAY-19,DIRECT,64313.52,MR,1
3,540000.0,3400000,13-NOV-18,16-MAY-19,60 DAY CREDIT,64901.34,MR,1
12,,2250000,21-FEB-20,10-SEP-20,60 DAY CREDIT,73271.68,MR,1
12,1779000.0,4700000,29-OCT-22,06-MAR-23,60 DAY CREDIT,141988.19,MR,1
12,4200600.0,2250000,21-FEB-20,10-SEP-20,60 DAY CREDIT,164650.45,MR,1
12,3014400.0,2250000,21-MAR-21,10-SEP-21,60 DAY CREDIT,73271.68,MR,1
12,378000.0,2500000,11-MAR-21,18-MAR-21,DIRECT,67196.69,MR,1
12,378000.0,2500000,11-MAR-21,18-MAR-21,60 DAY CREDIT,68277.77,MR,1
12,374400.0,2500000,03-NOV-20,18-MAR-21,DIRECT,69597.29,MR,1
12,374400.0,2500000,03-NOV-20,18-MAR-21,60 DAY CREDIT,68402.48,MR,1
12,3823200.0,4700000,05-SEP-22,06-MAR-23,60 DAY CREDIT,141988.19,MR,1
12,537600.0,2500000,31-AUG-20,18-MAR-21,DIRECT,69597.29,MR,1
12,537600.0,2500000,31-AUG-20,18-MAR-21,60 DAY CREDIT,61992.83,MR,1
24,993600.0,4500000,31-JUL-23,20-JUL-24,DIRECT,164267.69,MR,1
12,402000.0,4500000,18-JAN-23,10-SEP-23,60 DAY CREDIT,73271.68,MR,1
12,1238085.0,300000,18-JAN-23,24-JUN-23,DIRECT,11667.19,MR,1
12,1143000.0,4500000,07-JUN-23,10-SEP-23,DIRECT,173399.15,MR,1
12,321600.0,4000000,01-NOV-23,10-SEP-24,DIRECT,165646.28,MR,1
12,507366.0,400000,28-JUN-24,29-JUN-24,60 DAY CREDIT,12001.71,MR,1
12,2607600.0,4700000,22-JUN-24,06-MAR-25,60 DAY CREDIT,116111.51,MR,1
12,2607600.0,4700000,22-JUN-24,06-MAR-25,60 DAY CREDIT,141988.19,MR,1
12,326400.0,2400000,27-AUG-23,22-FEB-24,60 DAY CREDIT,72659.63,MR,1
12,432000.0,4000000,17-SEP-23,10-SEP-24,DIRECT,165646.28,MR,1
12,310200.0,4700000,15-FEB-24,06-MAR-24,60 DAY CREDIT,156217.11,MR,1
12,795600.0,2800000,25-JUL-24,23-FEB-25,60 DAY CREDIT,82720.96,MR,1
2,238300.0,3300000,05-SEP-18,23-MAY-19,60 DAY CREDIT,52173.45,MS.,1
1,203100.0,4000000,08-JAN-19,04-JUL-19,60 DAY CREDIT,104307.6,REV,1
1,,4000000,02-NOV-18,04-JUL-19,60 DAY CREDIT,104307.6,REV,1
2,,3750000,24-MAR-19,11-JUN-19,DIRECT,75652.26,MR,1
4,,3750000,24-MAR-19,11-JUN-19,60 DAY CREDIT,72741.25,MR,1
2,,3750000,24-MAR-19,11-JUN-19,60 DAY CREDIT,76297.64,MR,1
2,,3750000,24-MAR-19,11-JUN-19,DIRECT,75652.14,MR,1
2,227000.0,3750000,24-NOV-18,11-JUN-19,60 DAY CREDIT,86166.55,MR,1
2,227000.0,3750000,24-NOV-18,11-JUN-19,60 DAY CREDIT,77861.43,MR,1
2,219000.0,3750000,05-SEP-18,11-JUN-19,60 DAY CREDIT,86129.24,MR,1
2,219000.0,3750000,05-SEP-18,11-JUN-19,60 DAY CREDIT,76297.64,MR,1
2,31000.0,3750000,23-SEP-20,10-JUN-21,60 DAY CREDIT,76297.64,MR,1
2,266000.0,3750000,02-AUG-21,10-JUN-22,60 DAY CREDIT,86129.24,MR,1
4,532000.0,3750000,02-AUG-21,10-JUN-22,60 DAY CREDIT,72741.25,MR,1
2,266000.0,3750000,02-AUG-21,10-JUN-22,60 DAY CREDIT,76297.64,MR,1
2,85000.0,3400000,27-MAY-20,04-JUN-20,DIRECT,86342.85,MR,1
4,60000.0,3400000,12-JUL-19,04-JUN-20,60 DAY CREDIT,94461.28,MR,1
2,30000.0,3400000,12-JUL-19,04-JUN-20,DIRECT,93814.68,MR,1
2,30000.0,3400000,12-JUL-19,04-JUN-20,60 DAY CREDIT,95227.33,MR,1
2,13000.0,3400000,07-JUN-19,04-JUN-20,DIRECT,86342.85,MR,1
3,159300.0,2500000,11-MAR-19,10-FEB-20,60 DAY CREDIT,50701.05,MR,1
3,325050.0,9000000,13-FEB-19,25-JUN-19,DIRECT,109946.71,MR,1
3,482700.0,2500000,10-AUG-19,10-FEB-20,60 DAY CREDIT,50701.05,MR,1
2,19000.0,8000000,27-APR-19,21-AUG-19,60 DAY CREDIT,106705.2,MR,1
2,2500000.0,5000000,11-MAY-19,08-JAN-20,60 DAY CREDIT,66184.69,MR,1
2,152850.0,4000000,06-DEC-21,08-AUG-22,60 DAY CREDIT,91103.03,MR,1
2,692000.0,4300000,27-JUN-23,08-AUG-23,60 DAY CREDIT,112777.88,MR,1
2,26000.0,6000000,21-NOV-22,23-SEP-23,DIRECT,69667.08,MR,1
2,171220.0,4200000,23-MAY-24,05-NOV-24,60 DAY CREDIT,120307.77,MR,1
1,133300.0,6000000,26-JUN-19,13-AUG-19,60 DAY CREDIT,195555.19,MRS,1
1,10800.0,6000000,30-MAY-19,13-AUG-19,60 DAY CREDIT,195555.19,MRS,1
1,69800.0,4000000,19-JAN-19,12-JUN-19,DIRECT,65945.29,MS.,1
4,,6000000,13-FEB-19,18-JUN-19,60 DAY CREDIT,167651.17,MRS,1
4,,6000000,13-FEB-19,18-JUN-19,DIRECT,134551.0,MRS,1
4,449040.0,4800000,10-JUL-20,30-OCT-20,60 DAY CREDIT,156398.59,MRS,1
4,277000.0,6000000,05-OCT-18,18-JUN-19,60 DAY CREDIT,180058.74,MRS,1
4,277000.0,6000000,05-OCT-18,18-JUN-19,60 DAY CREDIT,113057.43,MRS,1
4,48000.0,6000000,20-FEB-20,18-JUN-20,60 DAY CREDIT,180058.74,MRS,1
4,48000.0,6000000,20-FEB-20,18-JUN-20,60 DAY CREDIT,147225.97,MRS,1
4,,4800000,20-APR-21,30-OCT-21,60 DAY CREDIT,139706.57,MRS,1
4,,4800000,20-APR-21,30-OCT-21,60 DAY CREDIT,139852.92,MRS,1
4,,4800000,16-FEB-21,30-OCT-21,DIRECT,231896.23,MRS,1
4,,4800000,16-FEB-21,30-OCT-21,60 DAY CREDIT,139706.57,MRS,1
4,491400.0,4800000,06-JAN-21,30-OCT-21,60 DAY CREDIT,111878.09,MRS,1
4,491400.0,4800000,06-JAN-21,30-OCT-21,60 DAY CREDIT,139706.57,MRS,1
4,110400.0,6000000,30-OCT-19,18-JUN-20,DIRECT,113057.43,MRS,1
4,110400.0,6000000,30-OCT-19,18-JUN-20,60 DAY CREDIT,117022.32,MRS,1
4,604800.0,6000000,21-JAN-21,18-JUN-21,DIRECT,128792.1,MRS,1
4,604800.0,6000000,21-JAN-21,18-JUN-21,60 DAY CREDIT,113057.43,MRS,1
4,604800.0,6000000,21-JAN-21,18-JUN-21,60 DAY CREDIT,117022.32,MRS,1
4,487760.0,3300000,21-JAN-21,16-SEP-21,60 DAY CREDIT,72094.97,MRS,1
4,,6000000,08-JAN-22,18-JUN-22,60 DAY CREDIT,125020.21,MRS,1
4,218640.0,3300000,06-JAN-22,16-SEP-22,60 DAY CREDIT,51434.8,MRS,1
4,,3300000,21-AUG-22,16-SEP-22,DIRECT,50353.72,MRS,1
4,,3300000,21-AUG-22,16-SEP-22,DIRECT,77568.98,MRS,1
8,,3300000,21-AUG-22,16-SEP-22,DIRECT,44564.16,MRS,1
4,390400.0,3500000,31-MAY-22,24-JUN-22,60 DAY CREDIT,73047.96,MRS,1
4,390400.0,3500000,31-MAY-22,24-JUN-22,DIRECT,86325.73,MRS,1
4,390400.0,3500000,31-MAY-22,24-JUN-22,DIRECT,62564.51,MRS,1
4,,6000000,05-AUG-20,18-JUN-21,60 DAY CREDIT,117022.32,MRS,1
4,,6000000,05-AUG-20,18-JUN-21,60 DAY CREDIT,147225.97,MRS,1
4,,5500000,09-AUG-22,20-JUN-23,60 DAY CREDIT,138345.47,MRS,1
4,68000.0,6000000,11-JUN-19,18-JUN-19,60 DAY CREDIT,180058.74,MRS,1
4,68000.0,6000000,11-JUN-19,18-JUN-19,DIRECT,145525.42,MRS,1
4,,5500000,08-SEP-21,20-JUN-22,DIRECT,108337.24,MRS,1
4,317600.0,4500000,02-AUG-23,16-SEP-23,60 DAY CREDIT,58168.86,MRS,1
4,2218200.0,5200000,19-APR-23,31-OCT-23,DIRECT,135943.47,MRS,1
4,2218200.0,5200000,19-APR-23,31-OCT-23,60 DAY CREDIT,139852.92,MRS,1
4,332400.0,4230000,27-DEC-22,24-JUN-23,DIRECT,57575.87,MRS,1
4,332400.0,4230000,27-DEC-22,24-JUN-23,DIRECT,62564.51,MRS,1
4,,6000000,11-JUN-23,18-JUN-23,DIRECT,133935.08,MRS,1
4,,6000000,11-JUN-23,18-JUN-23,60 DAY CREDIT,113057.43,MRS,1
4,,6000000,11-JUN-23,18-JUN-23,60 DAY CREDIT,147225.97,MRS,1
4,2336000.0,10000000,06-NOV-23,07-SEP-24,DIRECT,109191.24,MRS,1
4,,7250000,14-MAR-23,20-JUN-23,60 DAY CREDIT,115331.05,MRS,1
8,,7250000,14-MAR-23,20-JUN-23,DIRECT,83939.62,MRS,1
4,,7250000,24-MAR-23,20-JUN-23,60 DAY CREDIT,115331.05,MRS,1
4,,7250000,03-SEP-23,20-JUN-24,DIRECT,108337.24,MRS,1
4,,7250000,24-AUG-23,20-JUN-24,DIRECT,136894.38,MRS,1
4,10996896.0,5200000,18-SEP-23,31-OCT-23,60 DAY CREDIT,231896.23,MRS,1
4,10996896.0,5200000,18-SEP-23,31-OCT-23,60 DAY CREDIT,156398.59,MRS,1
4,10996896.0,5200000,18-SEP-23,31-OCT-23,DIRECT,104362.67,MRS,1
4,706763.64,4500000,31-AUG-23,16-SEP-23,DIRECT,72707.38,MRS,1
4,706763.64,4500000,31-AUG-23,16-SEP-23,DIRECT,70855.33,MRS,1
4,706763.64,4500000,31-AUG-23,16-SEP-23,60 DAY CREDIT,72094.97,MRS,1
4,,4500000,11-JAN-24,16-SEP-24,DIRECT,77568.98,MRS,1
4,,4500000,11-JAN-24,16-SEP-24,DIRECT,57454.06,MRS,1
4,,4500000,11-JAN-24,16-SEP-24,60 DAY CREDIT,51434.8,MRS,1
4,137145.44,4500000,10-JAN-24,16-SEP-24,DIRECT,72707.38,MRS,1
4,,6000000,05-APR-24,18-JUN-24,DIRECT,180058.74,MRS,1
4,,6000000,05-APR-24,18-JUN-24,DIRECT,128792.1,MRS,1
4,,8500000,20-SEP-24,20-JUN-25,60 DAY CREDIT,115331.05,MRS,1
4,,8500000,20-SEP-24,20-JUN-25,60 DAY CREDIT,85060.74,MRS,1
4,,6000000,04-NOV-24,31-OCT-25,60 DAY CREDIT,111878.09,MRS,1
4,,8500000,16-JAN-25,20-JUN-25,60 DAY CREDIT,138345.47,MRS,1
4,,8500000,16-JAN-25,20-JUN-25,60 DAY CREDIT,115331.05,MRS,1
4,,4500000,25-APR-25,16-SEP-25,DIRECT,72707.38,MRS,1
4,,4500000,25-APR-25,16-SEP-25,DIRECT,50353.72,MRS,1
4,,4500000,25-APR-25,16-SEP-25,DIRECT,57454.06,MRS,1
4,,4500000,25-APR-25,16-SEP-25,60 DAY CREDIT,72094.97,MRS,1
4,,6000000,16-MAY-25,26-JUN-25,DIRECT,62564.51,MRS,1
4,,4500000,27-JUN-25,16-SEP-25,60 DAY CREDIT,50202.92,MRS,1
4,,4500000,27-JUN-25,16-SEP-25,DIRECT,70855.33,MRS,1
8,,4500000,27-JUN-25,16-SEP-25,DIRECT,44564.16,MRS,1
2,58400.0,2800000,17-APR-19,30-MAY-19,DIRECT,81495.18,MR,1
4,,429900,20-APR-20,18-APR-21,60 DAY CREDIT,16662.4,MR,1
2,,429900,20-APR-20,18-APR-21,DIRECT,10954.26,MR,1
2,76840.0,429900,23-JUL-19,18-APR-20,60 DAY CREDIT,15157.0,MR,1
2,19904.0,429900,18-JAN-22,18-APR-22,DIRECT,10954.26,MR,1
1,289650.0,3200000,08-FEB-19,30-JUL-19,60 DAY CREDIT,59426.1,MS.,1
1,3400000.0,3200000,12-MAY-19,30-JUL-19,60 DAY CREDIT,59426.1,MS.,1
1,,2600000,22-JUN-19,28-NOV-19,60 DAY CREDIT,48322.42,MR,1
1,193250.0,5200000,03-NOV-18,31-OCT-19,60 DAY CREDIT,127227.39,MR,1
1,193250.0,5200000,03-NOV-18,31-OCT-19,60 DAY CREDIT,59602.94,MR,1
1,212150.0,4500000,01-APR-21,31-OCT-21,60 DAY CREDIT,64760.8,MR,1
1,83450.0,5200000,02-JUN-19,31-OCT-19,60 DAY CREDIT,80196.53,MR,1
1,33800.0,7000000,07-JAN-23,31-OCT-23,60 DAY CREDIT,80196.53,MR,1
1,49000.0,7000000,25-MAY-24,31-OCT-24,60 DAY CREDIT,80306.84,MR,1
1,50000.0,7000000,10-SEP-23,31-OCT-23,60 DAY CREDIT,127227.39,MR,1
1,29950.0,7000000,11-AUG-24,31-OCT-24,60 DAY CREDIT,59602.94,MR,1
1,,10000000,29-JAN-25,17-MAY-25,60 DAY CREDIT,123906.44,MS.,1
1,516000.0,5400000,05-DEC-18,24-JUL-19,60 DAY CREDIT,148690.92,MS.,1
1,,5400000,02-SEP-18,24-JUL-19,60 DAY CREDIT,128408.36,MS.,1
1,119105.0,7800000,14-SEP-18,30-JUL-19,DIRECT,107416.84,MR,1
1,119105.0,7800000,14-SEP-18,30-JUL-19,60 DAY CREDIT,108062.34,MR,1
1,103750.0,3300000,01-MAR-19,02-AUG-19,DIRECT,60270.56,MS.,1
1,15000.0,3300000,22-MAY-19,02-AUG-19,60 DAY CREDIT,64734.28,MS.,1
1,86675.0,3100000,19-JAN-19,09-JUL-19,DIRECT,81743.9,MR,1
1,18500.0,5000000,07-AUG-19,30-JUL-20,60 DAY CREDIT,80004.58,MR,1
2,,2825000,28-NOV-20,19-JUL-21,60 DAY CREDIT,51927.98,MR,1
1,7000.0,2825000,30-OCT-19,19-JUL-20,60 DAY CREDIT,60548.93,MR,1
1,78000.0,2825000,17-MAY-22,19-JUL-22,60 DAY CREDIT,61802.67,MR,1
1,,2825000,08-DEC-21,19-JUL-22,60 DAY CREDIT,60548.93,MR,1
1,19700.0,2825000,03-OCT-20,19-JUL-21,60 DAY CREDIT,62977.3,MR,1
1,59500.0,2825000,15-OCT-21,19-JUL-22,60 DAY CREDIT,61802.67,MR,1
1,14500.0,2825000,06-AUG-21,19-JUL-22,60 DAY CREDIT,61802.67,MR,1
1,14500.0,2825000,06-AUG-21,19-JUL-22,60 DAY CREDIT,62977.3,MR,1
1,,2825000,20-MAR-22,19-JUL-22,60 DAY CREDIT,61802.67,MR,1
1,,2825000,20-MAR-22,19-JUL-22,DIRECT,52730.12,MR,1
1,148500.0,2950000,08-APR-19,15-JUL-19,60 DAY CREDIT,57622.92,MR,1
1,,2950000,11-FEB-19,15-JUL-19,60 DAY CREDIT,42617.02,MR,1
1,66900.0,2950000,12-JAN-19,15-JUL-19,60 DAY CREDIT,47559.98,MR,1
1,18540.0,2950000,17-OCT-18,15-JUL-19,60 DAY CREDIT,52268.2,MR,1
1,141440.0,2376000,24-APR-19,09-JUL-19,DIRECT,42972.3,MS.,1
1,41244.5,2376000,15-DEC-18,09-JUL-19,60 DAY CREDIT,57868.13,MS.,1
1,41244.5,2376000,15-DEC-18,09-JUL-19,60 DAY CREDIT,43618.73,MS.,1
1,,2376000,05-SEP-18,09-JUL-19,60 DAY CREDIT,57868.13,MS.,1
1,23700.0,2376000,17-MAY-19,09-JUL-19,60 DAY CREDIT,43618.73,MS.,1
1,37800.0,2500000,04-JAN-20,25-JUL-20,60 DAY CREDIT,44589.22,MR,1
1,279900.0,2500000,18-SEP-19,25-JUL-20,DIRECT,43414.58,MR,1
2,117800.0,3500000,21-FEB-19,05-JUL-19,DIRECT,53741.41,MRS,1
2,30000.0,3600000,15-OCT-18,18-JUL-19,DIRECT,72457.23,MS.,1
2,,6100000,04-AUG-20,11-SEP-20,60 DAY CREDIT,147114.23,MR,1
2,,6100000,14-JUN-19,11-SEP-19,60 DAY CREDIT,127436.6,MR,1
3,37500.0,3000000,18-JAN-19,16-AUG-19,DIRECT,57791.21,MR,1
1,9400.0,4000000,20-FEB-20,18-JUL-20,60 DAY CREDIT,66238.74,MR,1
1,9400.0,4000000,20-FEB-20,18-JUL-20,DIRECT,72175.87,MR,1
